transaction_id,user_id,item_id,quantity,price,rating,timestamp,payment_method
T002819,U0218,P0325,2,282.07,1,2026-04-17 18:02:14,credit_card
T002820,U0804,P0175,4,39.07,3,2026-03-01 17:26:03,debit_card
T002821,U0536,P0368,3,66.74,5,2026-03-12 00:14:28,credit_card
T002822,U0765,P0221,4,415.74,4,2026-04-16 02:26:00,paypal
T002823,U0199,P0041,4,195.45,1,2026-04-18 05:59:24,paypal
T002824,U0299,P0356,3,194.54,4,2026-04-19 21:28:35,credit_card
T002825,U0523,P0044,3,114.33,4,2026-04-09 16:26:25,paypal
T002826,U0470,P0171,3,138.8,1,2026-03-10 20:15:53,debit_card
T002827,U0275,P0397,2,214.78,3,2026-02-13 08:34:23,wallet
T002828,U0560,P0081,3,307.92,5,2026-03-16 21:25:20,upi
T002829,U0387,P0372,1,277.9,1,2026-03-26 16:58:32,paypal
T002830,U0530,P0285,1,151.34,3,2026-04-11 00:42:55,debit_card
T002831,U0430,P0115,3,267.96,3,2026-03-03 03:50:01,debit_card
T002832,U0822,P0381,4,69.26,5,2026-02-19 16:23:26,wallet
T002833,U0058,P0444,2,87.5,5,2026-02-15 00:48:06,wallet
T002834,U0663,P0353,3,,1,2026-04-17 05:56:47,credit_card
T002835,U0811,P0102,3,496.88,3,2026-03-03 16:00:09,wallet
T002836,U0626,P0306,1,460.65,4,2026-02-12 12:28:30,upi
T002837,U0397,P0401,5,247.71,2,2026-01-27 13:53:35,debit_card
T002838,U0964,P0215,3,,5,2026-02-14 16:05:41,credit_card
T002839,U0663,P0349,3,63.49,1,2026-02-25 03:36:21,debit_card
T002840,U0409,P0249,4,246.81,4,2026-03-23 22:04:16,paypal
T002841,U0824,P0297,2,374.26,2,2026-02-23 21:53:56,upi
T002842,U0491,P0112,4,48.99,4,2026-03-21 11:25:05,paypal
T002843,U0799,P0232,5,491.08,-1,2026-01-23 22:01:11,paypal
T002844,U0343,P0136,1,462.06,5,2026-04-20 22:44:24,paypal
T002845,U0924,P0153,2,284.31,5,2026-02-06 13:43:43,wallet
T002846,U0458,P0207,5,146.63,1,2026-02-19 14:09:01,upi
T002847,U0499,P0139,5,265.24,5,2026-04-07 21:13:51,upi
T002848,U0617,P0447,1,264.49,4,2026-03-27 15:25:58,debit_card
T002849,U0579,P0468,1,493.58,3,2026-02-04 19:37:58,debit_card
T002850,U0332,P0300,1,375.48,5,2026-02-25 22:12:21,credit_card
T002851,U0704,P0145,3,137.6,3,2026-02-12 16:40:36,credit_card
T002852,U0464,P0071,3,157.08,3,2026-02-08 17:29:29,wallet
T002853,U0422,P0033,1,-304.77,3,2026-03-19 23:38:15,debit_card
T002854,U0563,P0244,3,453.37,4,2026-03-01 03:17:24,wallet
T002855,U0252,P0313,1,466.47,4,2026-01-20 08:42:36,upi
T002856,U0560,P0087,5,470.91,1,2026-02-18 11:26:15,upi
T002857,U0536,P0487,5,308.56,1,2026-04-16 00:40:38,cash
T002858,U0668,P0332,3,272.12,4,2026-03-19 00:00:55,upi
T002859,U0367,P0016,0,103.78,5,2026-02-16 21:52:05,debit_card
T002860,U0331,P0202,4,420.39,4,2026-04-18 11:05:08,upi
T002861,U0835,P0126,1,383.91,4,2026-03-22 02:26:28,wallet
T002862,U0413,P0093,4,209.13,4,2026-03-28 14:58:11,credit_card
T002863,U0414,P0462,2,399.81,5,2026-03-11 07:33:34,wallet
T002864,U0123,P0124,1,469.84,2,2026-03-13 04:43:36,paypal
T002865,U0702,P0420,5,262.7,3,2026-01-23 22:12:39,paypal
T002866,,P0204,3,406.49,3,2026-04-02 17:42:47,upi
T002867,U0032,P0399,3,120.25,3,2026-02-23 09:02:44,paypal
T002868,U0989,P0289,3,150.76,2,2026-02-02 23:45:58,upi
T002869,U0390,P0088,1,453.48,1,2026-01-29 06:25:51,wallet
T002870,U0631,P0128,3,459.77,2,2026-03-29 00:19:59,credit_card
T002871,U0809,P0346,5,89.82,1,2026-03-06 08:57:36,upi
T002872,U0330,P0014,3,320.16,4,2026-03-28 15:31:18,wallet
T002873,U0429,P0307,1,28.79,1,2026-04-06 06:10:04,debit_card
T002874,U0193,P0046,3,75.19,3,2026-01-21 09:55:01,credit_card
T002875,U0951,P0161,4,170.26,3,2026-04-18 05:17:36,upi
T002876,U0434,P0265,4,488.27,1,2026-04-13 06:21:19,upi
T002877,U0460,P0417,5,373.95,2,2026-02-19 08:14:08,debit_card
T002878,U0849,P0169,4,469.94,5,2026-02-28 05:37:55,credit_card
T002879,U0096,P0283,3,135.68,3,2026-03-18 14:20:08,upi
T002880,U0086,P0213,2,443.27,3,2026-01-26 15:05:18,paypal
T002881,U0067,P0008,2,48.13,3,2026-01-28 23:10:03,upi
T002882,U0910,P0126,2,322.84,3,2026-02-06 07:43:00,paypal
T002883,U0650,P0220,3,353.56,3,2026-02-25 15:38:13,credit_card
T002884,U0131,P0419,1,117.99,5,2026-02-24 14:58:37,upi
T002885,U0692,P0089,4,137.55,1,2026-01-29 21:55:04,wallet
T002886,U0633,P0089,5,450.11,1,2026-02-27 07:39:05,paypal
T002887,U0218,P0174,3,414.52,3,2026-04-10 15:38:51,debit_card
T002888,U0850,P0273,4,404.99,6,2026-03-24 18:36:41,credit_card
T002889,U0856,P0389,2,393.26,5,2026-02-25 16:33:07,bitcoin
T002890,U0868,P0038,2,372.1,3,2026-01-25 16:51:52,paypal
T002891,,P0046,5,436.03,3,2026-01-22 13:37:40,wallet
T002892,U0906,P0496,2,338.24,1,2026-03-05 11:28:42,paypal
T002893,U0428,P0365,3,48.26,1,2026-03-12 22:27:28,credit_card
T002894,U0678,P0322,4,63.24,5,2026-03-05 21:32:57,upi
T002895,U0224,P0328,4,86.21,2,2026-01-20 08:26:53,credit_card
T002896,U0324,P0274,3,195.51,2,2026-04-06 09:06:42,paypal
T002897,U0914,P0427,2,278.05,3,2026-02-21 00:36:50,credit_card
T002898,U0599,P0085,2,62.66,3,2026-01-26 17:11:28,wallet
T002899,U0509,P0125,1,441.45,3,2026-04-17 06:52:45,wallet
T002900,U0028,P0435,1,127.55,3,2026-04-11 23:01:36,debit_card
T002901,U0969,P0096,5,87.94,4,2026-02-07 00:54:50,paypal
T002902,U0698,P0187,3,356.36,4,2026-02-07 18:23:10,paypal
T002903,U0622,P0255,3,198.44,3,2026-03-17 19:53:33,debit_card
T002904,U0855,P0415,2,301.21,5,2026-04-04 10:31:57,debit_card
T002905,U0074,P0016,5,344.2,1,2026-03-30 18:22:16,bitcoin
T002906,U0362,P0391,4,278.0,5,2026-02-12 19:16:22,credit_card
T002907,U0696,P0434,5,176.65,2,2026-03-26 08:49:12,wallet
T002908,U0457,P0266,2,15.94,1,2026-04-01 21:56:12,wallet
T002909,U0443,P0417,3,,5,2026-04-17 19:01:42,paypal
T002910,U0414,P0388,1,417.96,3,2026-03-04 15:16:31,debit_card
T002911,U0686,P0164,4,323.76,1,2026-02-15 05:41:58,upi
T002912,U0102,P0481,5,405.54,5,2026-03-18 12:59:10,wallet
T002913,U0463,P0422,3,36.19,5,2026-03-31 01:09:36,debit_card
T002914,U0036,P0249,3,444.17,2,2026-01-25 09:10:41,upi
T002915,U0813,P0458,5,456.49,4,2026-02-25 07:34:43,wallet
T002916,U0022,P0324,4,414.68,5,2026-02-21 17:28:35,upi
T002917,U0195,P0315,2,30.3,3,2026-04-10 09:17:55,paypal
T002918,U0014,P0350,4,125.41,1,2026-04-03 17:36:50,credit_card
T002919,U0931,P0278,5,377.01,1,2026-02-04 02:27:36,debit_card
T002920,U0060,P0388,2,381.08,4,2026-02-12 22:13:29,credit_card
T002921,U0753,P0203,5,404.68,3,2026-02-05 15:47:07,credit_card
T002922,U0654,P0398,4,213.4,4,2026-02-24 17:36:02,credit_card
T002923,U0030,P0251,5,117.74,2,2026-03-17 12:26:20,upi
T002924,U0376,P0070,1,276.42,1,2026-04-17 07:01:07,credit_card
T002925,U0668,P0003,1,370.89,1,2026-04-11 19:06:38,debit_card
T002926,U0183,P0047,3,87.59,5,2026-01-25 02:09:47,upi
T002927,U0303,P0036,4,439.38,3,2026-02-15 01:22:19,wallet
T002928,U0387,P0013,3,82.7,2,2026-02-01 14:29:03,upi
T002929,U0144,P0109,2,427.14,3,2026-03-09 09:10:47,paypal
T002930,U0486,P0060,1,196.58,4,2026-01-27 15:39:28,upi
T002931,U0983,P0330,2,250.81,4,2026-03-28 19:21:22,wallet
T002932,U0169,P0038,3,69.9,1,2026-01-25 02:10:59,upi
T002933,U0165,P0413,5,22.46,3,2026-03-21 22:35:50,wallet
T002934,U0738,P0024,1,331.1,4,2026-01-27 12:33:19,upi
T002935,U0278,P0239,4,372.7,5,2026-04-10 13:29:04,upi
T002936,U0775,P0187,4,300.36,2,2026-02-17 14:30:27,upi
T002937,U0892,P0373,3,320.28,3,2026-03-23 21:57:43,credit_card
T002938,U0854,P0499,1,410.99,5,2026-04-09 21:15:42,debit_card
T002939,U0761,P0423,4,269.33,5,2026-03-12 11:27:00,debit_card
T002940,U0223,P0395,1,273.64,3,2026-03-01 07:47:30,debit_card
T002941,U0271,P0450,2,22.15,5,2026-03-30 06:20:19,credit_card
T002942,U0807,P0238,1,11.05,2,2026-03-11 17:03:41,paypal
T002943,U0346,P0135,4,180.14,5,2026-03-16 10:34:51,credit_card
T002944,U0972,P0218,2,269.21,3,2026-01-30 03:47:24,upi
T002945,U0875,,2,411.9,2,2026-01-26 07:00:25,paypal
T002946,U0520,P0084,1,242.6,2,2026-03-10 08:11:47,debit_card
T002947,U0887,P0015,5,385.67,1,2026-02-22 20:08:53,credit_card
T002948,U0549,P0456,5,359.61,1,2026-02-02 06:03:12,paypal
T002949,U0515,P0011,3,159.23,2,2026-01-27 14:29:01,paypal
T002950,U0698,P0425,4,462.07,2,2026-01-31 03:38:17,debit_card
T002951,U0456,P0055,4,263.1,1,2026-04-02 19:19:33,credit_card
T002952,,P0436,4,499.63,4,2026-02-18 13:22:42,debit_card
T002953,U0088,P0171,2,466.73,4,2026-02-14 23:47:29,upi
T002954,U0118,P0038,1,231.48,1,2026-03-11 19:26:49,upi
T002955,,P0331,0,144.31,3,2026-02-01 10:35:18,upi
T002956,U0908,P0121,3,438.68,3,2026-03-15 19:59:52,wallet
T002957,U0344,P0099,4,152.99,2,2026-03-04 06:16:36,paypal
T002958,U0471,P0228,4,273.8,5,2026-04-11 17:53:17,upi
T002959,U0831,P0386,2,343.45,5,2026-03-08 03:13:11,upi
T002960,U0642,P0462,4,26.66,2,2026-04-15 23:41:43,debit_card
T002961,U0673,P0246,1,58.93,1,2026-04-08 12:51:00,credit_card
T002962,U0696,P0226,1,182.06,1,2026-04-09 22:12:23,upi
T002963,U0746,P0342,2,79.01,1,2026-04-13 11:10:33,upi
T002964,U0933,P0252,2,175.03,5,2026-03-14 02:44:29,credit_card
T002965,U0371,P0327,5,488.57,3,2026-04-17 22:53:56,debit_card
T002966,U0236,P0412,5,389.05,1,2026-03-11 04:34:36,wallet
T002967,U0700,P0498,1,222.86,5,2026-03-26 03:10:14,paypal
T002968,U0737,P0357,4,204.83,2,2026-01-23 20:57:36,wallet
T002969,U0060,P0180,1,323.06,2,2026-02-22 07:16:58,paypal
T002970,U0836,P0291,2,209.63,3,2026-03-16 19:12:13,credit_card
T002971,U0710,P0478,5,254.4,5,2026-04-10 09:03:34,paypal
T002972,U0499,P0075,3,452.03,3,2026-02-01 15:27:07,upi
T002973,U0397,P0074,1,402.36,4,2026-02-26 08:47:22,credit_card
T002974,U0633,P0209,3,254.89,2,2026-04-07 23:18:42,debit_card
T002975,U0144,P0201,5,125.77,3,2026-03-27 17:35:10,credit_card
T002976,U0619,P0369,2,296.01,3,2026-02-02 15:18:52,debit_card
T002977,U0574,P0364,5,29.85,3,2026-03-05 09:38:29,wallet
T002978,U0809,P0080,4,78.53,4,2026-02-15 08:07:41,credit_card
T002979,U0883,P0474,2,175.43,1,2026-02-05 20:24:12,upi
T002980,U0403,P0207,2,140.32,3,2026-02-02 22:40:41,upi
T002981,U0999,P0444,3,138.01,4,2026-03-15 12:25:05,debit_card
T002982,U0871,P0394,2,158.64,5,2026-03-12 18:47:18,paypal
T002983,U0963,P0391,1,211.99,2,2026-01-28 17:21:17,paypal
T002984,U0074,P0237,1,131.29,2,2026-04-10 20:08:51,paypal
T002985,U0336,P0134,4,24.29,3,2026-01-20 22:46:40,credit_card
T002986,U0363,P0413,4,137.31,3,2026-04-20 19:10:15,credit_card
T002987,U0497,P0213,4,163.08,4,2026-03-27 10:51:14,credit_card
T002988,U0232,P0280,2,68.28,4,2026-03-16 01:41:29,upi
T002989,U0549,P0396,2,106.29,5,2026-02-25 19:41:05,debit_card
T002990,U0653,P0470,2,460.88,3,2026-02-05 10:26:49,wallet
T002991,U0550,P0061,4,437.6,2,2026-03-07 09:02:27,paypal
T002992,U0111,P0250,4,353.08,3,2026-02-28 14:49:56,credit_card
T002993,U0827,P0135,1,60.57,5,2026-04-13 03:58:34,credit_card
T002994,U0670,P0052,3,340.06,4,2026-02-17 20:41:11,credit_card
T002995,U0645,P0087,5,258.16,2,2026-03-01 18:55:28,paypal
T002996,U0289,P0287,-5,340.36,2,2026-03-19 17:17:16,credit_card
T002997,U0139,P0454,4,490.03,1,2026-03-02 14:01:25,wallet
T002998,U0347,P0100,5,12.2,5,2026-02-01 16:24:59,paypal
T002999,U0278,P0250,5,455.93,3,2026-01-21 19:09:24,credit_card
T003000,U0673,P0099,1,398.73,5,2026-04-06 05:49:28,debit_card
T003001,U0580,P0326,1,432.48,3,2026-02-01 22:01:41,wallet
T003002,U0783,P0200,3,282.37,3,2026-01-24 05:37:37,wallet
T003003,U0251,P0238,4,133.4,2,2026-03-14 23:18:00,paypal
T003004,U0569,P0232,2,267.09,2,2026-02-19 20:01:47,upi
T003005,U0328,P0215,2,495.44,1,2026-01-21 20:11:09,cash
T003006,U0374,P0297,5,,1,2026-03-28 20:05:13,wallet
T003007,U0014,P0004,2,0.0,3,2026-02-13 16:36:17,wallet
T003008,U0158,P0280,4,433.98,4,2026-04-10 05:50:04,debit_card
T003009,U0053,P0466,2,14.94,1,2026-01-27 19:44:52,credit_card
T003010,U0922,P0391,4,289.84,2,2026-02-10 07:27:58,wallet
T003011,U0479,P0194,4,91.99,3,2026-02-23 02:30:56,paypal
T003012,U0872,P0357,1,488.01,5,2026-01-27 16:12:51,credit_card
T003013,U0859,P0399,2,232.63,2,2026-04-09 06:04:04,wallet
T003014,U0316,P0435,2,334.48,4,2026-02-16 12:05:33,wallet
T003015,U0788,P0437,2,160.11,2,2026-04-20 14:12:56,debit_card
T003016,U0573,,5,248.79,3,2026-04-08 11:47:21,paypal
T003017,U0624,P0046,1,308.59,2,2026-02-19 13:05:14,paypal
T003018,U0870,P0269,5,180.73,2,2026-03-26 23:38:45,debit_card
T003019,U0269,P0205,2,327.34,5,2026-02-01 15:49:33,credit_card
T003020,U0679,P0308,1,181.57,5,2026-03-23 13:18:50,debit_card
T003021,U0019,P0358,2,,1,2026-02-23 21:18:21,wallet
T003022,U0686,P0389,1,490.55,5,2026-02-27 02:20:52,upi
T003023,U0480,P0290,3,317.34,2,2026-04-13 01:32:04,debit_card
T003024,U0476,P0306,5,311.42,1,2026-02-24 11:57:10,paypal
T003025,U0945,P0278,1,406.7,5,2026-04-08 04:24:18,upi
T003026,U0642,P0083,5,146.99,5,2026-02-27 19:30:59,upi
T003027,U0277,P0301,3,31.03,1,2026-04-03 06:20:47,upi
T003028,,P0283,5,485.38,3,2026-03-30 00:48:19,upi
T003029,U0673,,1,415.83,5,2026-04-11 00:49:09,paypal
T003030,U0468,P0411,1,49.36,4,2026-02-25 07:39:27,paypal
T003031,U0458,P0165,2,332.22,5,2026-02-05 12:01:16,paypal
T003032,U0839,P0464,3,437.89,4,2026-03-25 00:53:30,wallet
T003033,U0275,P0218,5,367.17,1,2026-02-02 12:21:33,wallet
T003034,U0114,P0066,2,196.29,2,2026-02-23 06:49:00,paypal
T003035,U0636,P0331,3,394.51,1,2026-01-20 04:55:49,paypal
T003036,U0119,P0293,1,202.64,4,2026-02-06 11:13:24,paypal
T003037,U0800,P0218,1,314.53,3,2026-03-21 17:38:36,debit_card
T003038,U0858,P0148,5,244.81,3,2026-03-19 14:03:58,debit_card
T003039,U0976,P0460,1,472.52,5,2026-02-16 12:08:06,upi
T003040,U0136,P0343,5,305.58,5,2026-02-01 02:04:03,credit_card
T003041,U0734,P0354,4,132.42,6,2026-02-28 22:50:54,credit_card
T003042,U0518,P0008,3,445.79,2,2026-01-25 05:36:22,debit_card
T003043,U0200,P0008,-5,392.68,5,2026-03-22 12:32:00,upi
T003044,U0256,P0110,4,496.4,2,2026-03-25 17:28:57,upi
T003045,U0353,P0491,4,186.36,3,2026-03-05 05:03:10,paypal
T003046,U0522,P0212,5,168.65,4,2026-03-30 13:06:37,credit_card
T003047,U0743,P0490,4,383.48,3,2026-03-25 17:21:55,wallet
T003048,U0172,P0337,4,,5,2026-03-21 04:03:43,debit_card
T003049,U0047,P0027,1,96.12,3,2026-02-22 14:45:11,paypal
T003050,U0349,P0435,2,126.95,4,2026-04-09 18:33:29,paypal
T003051,U0140,P0300,3,321.36,5,2026-02-25 10:28:46,upi
T003052,U0007,P0147,1,347.82,3,2026-03-08 01:16:57,paypal
T003053,U0683,P0382,4,113.88,2,2026-03-22 01:28:11,upi
T003054,U0618,P0466,3,327.89,1,2026-03-27 03:48:10,wallet
T003055,U0404,P0332,1,106.93,4,2026-03-07 23:50:46,wallet
T003056,U0357,P0167,5,146.91,2,2026-04-03 19:05:46,credit_card
T003057,U0682,P0098,0,443.41,2,2026-02-25 02:47:14,wallet
T003058,U0684,P0315,4,425.1,4,2026-01-31 02:56:54,wallet
T003059,U0006,P0441,1,359.78,4,2026-03-17 16:46:35,paypal
T003060,U0964,P0419,2,195.72,3,2026-03-30 22:42:32,credit_card
T003061,U0887,P0304,5,172.6,2,2026-03-17 03:37:03,paypal
T003062,U0229,P0351,0,290.99,-1,2026-03-21 09:12:27,wallet
T003063,U0211,P0497,3,390.02,4,2026-04-19 18:48:55,wallet
T003064,U0597,P0109,5,214.78,4,2026-04-10 03:18:05,wallet
T003065,U0682,P0247,4,197.72,3,2026-03-28 02:01:49,wallet
T003066,,P0097,1,0.0,4,2026-04-11 11:34:49,debit_card
T003067,U0744,P0035,4,420.24,1,2026-04-11 01:00:30,paypal
T003068,U0199,P0340,1,75.74,4,2026-01-22 13:29:23,paypal
T003069,U0714,P0434,4,156.6,2,2026-04-10 19:21:07,paypal
T003070,U0949,P0173,5,190.0,4,2026-03-15 20:52:13,paypal
T003071,U0384,P0290,1,323.79,4,2026-03-27 03:17:37,debit_card
T003072,U0036,P0254,5,128.47,2,2026-02-02 18:56:25,debit_card
T003073,U0357,P0298,3,63.47,2,2026-02-22 11:56:03,wallet
T003074,U0735,P0089,2,96.46,3,2026-04-18 18:47:56,credit_card
T003075,U0988,P0384,2,151.6,0,2026-03-24 02:49:26,credit_card
T003076,U0785,P0197,2,407.37,4,2026-02-23 07:33:38,paypal
T003077,U0106,P0467,3,302.5,5,2026-03-13 07:19:26,debit_card
T003078,U0508,,1,85.39,1,2026-03-20 09:20:11,credit_card
T003079,U0133,P0269,1,31.79,4,2026-01-20 22:59:08,upi
T003080,U0398,P0119,3,144.16,2,2026-02-24 15:06:50,credit_card
T003081,U0186,P0333,4,485.54,2,2026-02-20 13:20:56,upi
T003082,U0285,P0038,4,322.78,5,2026-03-31 18:02:02,credit_card
T003083,U0832,P0088,3,83.87,3,2026-01-31 09:47:36,debit_card
T003084,U0970,P0180,1,242.68,2,2026-04-15 13:53:01,wallet
T003085,U0375,P0023,3,0.0,3,2026-03-29 13:14:26,debit_card
T003086,U0398,P0027,2,412.75,2,2026-03-03 10:27:37,upi
T003087,U0158,P0450,2,135.67,3,2026-03-07 08:38:04,credit_card
T003088,U0783,P0208,1,480.99,2,2026-04-08 00:37:08,credit_card
T003089,U0273,P0188,5,457.24,2,2026-03-21 13:14:42,debit_card
T003090,U0202,P0138,1,258.22,1,2026-03-08 15:14:56,wallet
T003091,U0814,P0463,2,117.28,3,2026-03-06 14:37:50,debit_card
T003092,U0522,P0190,5,281.86,5,2026-02-08 20:15:47,paypal
T003093,U0905,P0108,5,286.28,4,2026-02-27 19:17:31,upi
T003094,U0594,P0287,1,31.46,3,2026-03-07 17:46:46,debit_card
T003095,U0846,P0443,2,454.65,1,2026-03-19 22:42:35,debit_card
T003096,U0416,P0323,4,10.47,6,2026-01-21 11:04:03,paypal
T003097,U0467,P0453,3,22.85,4,2026-03-01 00:33:54,paypal
T003098,U0423,P0348,4,180.03,8,2026-03-27 21:40:21,wallet
T003099,U0650,P0495,1,326.31,3,2026-03-29 14:27:03,wallet
T003100,U0509,P0444,2,90.26,2,2026-02-26 06:36:53,credit_card
T003101,U0259,P0123,1,40.02,2,2026-04-18 02:19:58,wallet
T003102,U0108,P0445,1,415.04,5,2026-03-21 03:40:02,debit_card
T003103,U0391,P0389,2,176.54,1,2026-04-15 03:18:35,paypal
T003104,U0736,P0076,1,488.2,2,2026-03-31 14:29:12,credit_card
T003105,U0137,P0418,2,115.99,5,2026-03-13 04:23:29,paypal
T003106,U0003,P0367,2,321.65,3,2026-02-27 04:57:53,debit_card
T003107,U0268,P0378,5,86.54,3,2026-02-19 00:48:50,debit_card
T003108,U0237,P0354,2,389.26,1,2026-01-21 00:59:29,credit_card
T003109,U0196,P0067,4,267.95,5,2026-02-10 19:49:38,debit_card
T003110,U0272,P0340,2,173.13,5,2026-03-23 20:39:00,credit_card
T003111,U0732,P0478,2,174.47,2,2026-04-07 11:44:58,
T003112,U0120,P0326,4,498.74,2,2026-04-05 10:13:08,wallet
T003113,U0282,P0209,4,401.92,3,2026-01-27 19:33:52,wallet
T003114,U0890,P0233,4,294.21,3,2026-02-16 13:41:18,credit_card
T003115,U0927,P0141,1,280.4,1,2026-04-12 16:55:40,credit_card
T003116,U0612,P0028,4,130.53,2,2026-03-09 01:59:36,debit_card
T003117,U0497,P0486,2,455.85,3,2026-03-15 17:06:28,debit_card
T003118,U0432,P0036,4,375.48,2,2026-03-15 06:48:32,wallet
T003119,U0150,P0150,3,407.71,5,2026-04-03 17:08:14,upi
T003120,U0886,P0233,2,276.51,2,2026-04-18 10:56:56,unknown
T003121,U0970,P0258,2,41.37,4,2026-02-10 21:37:37,debit_card
T003122,,P0096,2,473.61,2,2026-02-14 19:00:25,credit_card
T003123,U0202,P0257,3,96.53,2,2026-02-16 12:18:02,wallet
T003124,U0029,P0198,2,247.82,1,2026-04-04 10:36:17,credit_card
T003125,U0899,P0369,1,499.35,3,2026-01-29 06:15:14,paypal
T003126,U0347,P0474,2,100.91,2,2026-02-21 13:27:34,upi
T003127,U0454,P0346,1,265.98,5,2026-02-17 20:56:43,debit_card
T003128,U0927,P0448,3,26.96,4,2026-02-09 22:20:26,debit_card
T003129,U0202,P0330,4,146.38,3,2026-02-14 12:27:07,wallet
T003130,U0839,P0416,2,111.54,5,2026-03-18 18:30:45,wallet
T003131,U0374,P0404,5,49.05,5,2026-01-22 12:23:29,debit_card
T003132,U0781,P0017,5,323.11,3,2026-03-04 20:26:22,upi
T003133,U0371,P0293,3,39.01,2,2026-03-05 17:22:01,debit_card
T003134,U0231,P0094,2,16.86,4,2026-01-20 20:22:22,upi
T003135,U0895,P0455,1,283.2,5,2026-02-27 18:18:43,paypal
T003136,U0404,P0349,4,149.71,3,2026-02-10 22:33:54,credit_card
T003137,U0276,P0281,2,372.57,4,2026-03-07 01:30:18,wallet
T003138,U0654,P0395,4,289.97,2,2026-03-19 00:01:28,debit_card
T003139,U0341,P0420,2,341.97,3,2026-04-11 09:37:06,credit_card
T003140,U0816,P0057,1,447.16,3,2026-03-06 14:56:42,debit_card
T003141,U0670,P0156,1,79.99,4,2026-03-18 15:19:25,wallet
T003142,U0027,P0403,5,415.43,1,2026-03-01 20:41:44,upi
T003143,U0310,P0248,1,131.69,4,2026-02-23 06:12:31,paypal
T003144,U0863,P0393,3,382.27,2,2026-01-23 15:39:43,paypal
T003145,U0278,P0436,2,78.71,4,2026-04-11 02:26:41,paypal
T003146,U0226,P0153,1,350.79,2,2026-03-22 02:35:31,paypal
T003147,U0153,P0456,3,103.13,1,2026-01-25 22:09:43,credit_card
T003148,U0344,P0347,4,271.41,1,2026-04-09 13:17:41,debit_card
T003149,U0745,P0496,1,376.25,2,2026-02-09 13:13:58,debit_card
T003150,U0756,P0441,4,145.06,4,2026-02-25 15:56:53,wallet
T003151,U0475,P0032,4,224.78,4,2026-02-26 10:15:37,debit_card
T003152,U0519,P0212,2,28.14,1,2026-03-19 19:05:08,credit_card
T003153,U0753,P0021,1,369.25,1,2026-02-06 10:42:57,paypal
T003154,U0537,P0395,1,192.24,5,2026-04-11 10:49:29,debit_card
T003155,U0108,P0058,5,246.36,5,2026-04-13 00:43:08,credit_card
T003156,U0287,P0132,5,44.09,1,2026-04-14 02:14:51,upi
T003157,U0174,P0358,2,346.98,3,2026-04-02 06:17:53,credit_card
T003158,U0291,P0292,5,111.92,6,2026-02-26 02:03:38,paypal
T003159,U0088,P0067,1,38.91,1,2026-04-15 09:59:38,debit_card
T003160,U0077,P0015,3,191.53,1,2026-02-16 03:12:35,paypal
T003161,U0746,P0268,5,233.3,3,2026-01-24 14:05:29,upi
T003162,U0016,P0395,4,227.99,3,2026-04-12 04:12:53,paypal
T003163,U0119,P0136,5,121.69,1,2026-03-03 14:40:40,credit_card
T003164,U0581,P0180,1,140.26,2,2026-03-19 17:15:45,credit_card
T003165,U0702,P0080,1,177.95,2,2026-03-30 14:08:12,credit_card
T003166,U0108,P0494,3,69.86,1,2026-04-20 15:49:01,debit_card
T003167,U0886,P0372,4,424.57,3,2026-02-15 13:27:48,wallet
T003168,U0198,P0135,1,27.52,1,2026-04-12 15:21:34,paypal
T003169,U0011,P0324,3,477.35,4,2026-02-12 11:33:48,paypal
T003170,U0221,P0063,1,253.42,4,2026-01-29 06:48:16,debit_card
T003171,U0008,P0225,2,167.73,1,2026-03-30 23:35:28,paypal
T003172,U0329,P0417,2,157.31,1,2026-03-31 18:50:37,upi
T003173,U0737,P0406,1,372.45,4,2026-04-16 21:35:23,debit_card
T003174,U0326,P0393,2,408.16,4,2026-01-24 03:36:33,credit_card
T003175,U0945,P0477,5,370.34,5,2026-04-03 08:38:56,credit_card
T003176,U0854,P0447,5,,3,2026-01-27 00:56:13,wallet
T003177,U0626,P0350,5,65.99,5,2026-03-18 04:01:36,wallet
T003178,U0139,P0339,2,263.01,4,2026-02-28 02:47:56,paypal
T003179,U0728,P0303,3,315.08,3,2026-02-22 23:09:11,debit_card
T003180,U0306,P0363,3,412.21,2,2026-03-12 15:31:25,paypal
T003181,U0661,P0089,4,129.0,4,2026-04-10 21:40:16,upi
T003182,U0861,P0224,3,278.87,1,2026-01-24 12:10:14,credit_card
T003183,U0976,P0393,2,287.11,2,2026-04-19 17:03:04,debit_card
T003184,U0839,P0139,2,19.42,4,2026-03-24 17:08:21,upi
T003185,U0633,P0265,2,334.98,4,2026-03-19 18:28:51,credit_card
T003186,U0012,P0253,1,260.23,2,2026-02-21 01:57:32,wallet
T003187,U0625,P0406,2,320.2,1,2026-04-18 07:58:22,debit_card
T003188,U0761,P0391,1,496.75,4,2026-04-03 06:29:45,credit_card
T003189,U0576,P0093,2,397.81,4,2026-01-30 14:06:14,debit_card
T003190,U0017,P0043,4,414.87,2,2026-04-05 11:50:49,credit_card
T003191,U0696,P0072,4,325.76,4,2026-01-27 20:28:15,upi
T003192,U0974,P0301,4,390.18,1,2026-01-22 20:11:42,paypal
T003193,U0002,P0345,2,316.14,5,2026-02-12 23:58:03,upi
T003194,U0401,P0460,4,116.01,10,2026-01-22 19:14:48,upi
