user_id,item_id,interaction_type,timestamp,session_id,device_type
U0996,P0157,view,2026-03-03 18:50:52,S98617,web
U0286,P0136,purchase,2026-04-15 23:59:51,S34687,tablet
U0912,P0403,view,2026-04-18 10:44:28,S34899,tablet
U0703,P0186,add_to_cart,2026-02-15 16:50:45,S86251,tablet
U0178,P0061,add_to_cart,2026-04-11 08:59:38,S36965,tablet
U0809,P0325,add_to_cart,2026-02-12 23:34:26,S75136,web
U0252,P0201,purchase,2026-02-23 20:41:13,S70172,tablet
U0350,P0075,add_to_cart,2026-04-07 02:37:23,S43100,mobile
U0990,P0193,purchase,2026-01-20 02:25:22,S34763,web
U0951,P0254,purchase,2026-03-31 21:14:51,S46318,tablet
U0582,P0216,view,2026-02-23 01:51:23,S66060,tablet
U0502,P0305,click,2026-03-21 15:55:01,S60709,web
U0123,P0072,view,2026-02-04 13:09:20,S17143,mobile
U0868,P0036,add_to_cart,2026-02-02 19:58:11,S80152,web
U0131,P0402,click,2026-04-17 15:24:38,S36855,mobile
U0913,P0339,click,2026-01-21 04:03:25,S54250,tablet
U0737,P0142,add_to_cart,2026-03-16 08:45:46,S40210,mobile
U0634,P0310,add_to_cart,2026-03-31 12:52:20,S40980,mobile
U0024,P0284,add_to_cart,2026-02-17 06:15:23,S60236,mobile
U0555,P0316,click,2026-02-09 03:19:10,S84873,tablet
U0629,P0499,add_to_cart,2026-03-23 04:32:06,S22541,mobile
U0866,P0209,view,2026-02-19 16:43:48,S89902,mobile
U0914,P0089,view,2026-02-24 03:54:35,S10415,mobile
U0688,P0158,purchase,2026-04-04 21:50:06,S60685,web
U0219,P0119,click,2026-01-30 14:52:27,S68213,web
U0154,P0379,purchase,2026-04-08 13:50:28,S13018,tablet
U0784,P0140,view,2026-04-16 17:53:44,S67232,tablet
U0351,P0165,click,2026-03-24 18:28:46,S90692,web
U0859,P0227,view,2026-03-08 05:15:41,S20139,tablet
U0858,P0358,purchase,2026-02-10 14:42:33,S37149,mobile
U0322,P0181,purchase,2026-02-24 09:03:26,S48099,mobile
U0389,P0308,purchase,2026-01-23 20:30:34,S41991,tablet
U0715,P0034,purchase,2026-01-22 14:09:29,S84928,web
U0369,P0196,click,2026-03-23 15:53:05,S68369,web
U0092,P0224,add_to_cart,2026-03-05 08:19:17,S45274,web
U0934,P0134,purchase,2026-02-09 06:08:11,S38722,tablet
U0661,P0265,view,2026-01-24 13:53:16,S57785,mobile
U0779,P0118,click,2026-04-20 05:46:48,S22108,tablet
U0713,P0284,click,2026-02-21 02:53:08,S78846,web
U0464,P0077,add_to_cart,2026-02-07 15:52:13,S46505,mobile
U0235,P0210,add_to_cart,2026-02-10 18:57:04,S18752,mobile
U0893,P0048,click,2026-04-03 23:50:02,S33061,web
U0562,P0241,purchase,2026-02-10 08:36:05,S12252,mobile
,P0365,click,2026-01-28 03:41:45,S45264,mobile
U0547,P0064,purchase,2026-03-31 13:25:56,S33451,mobile
U0547,P0478,view,2026-02-20 00:19:06,S52661,mobile
U0785,,click,2026-03-25 18:22:07,S17451,web
U0139,P0086,click,2026-03-21 05:40:35,S27339,mobile
U0883,P0312,add_to_cart,2026-04-03 10:10:05,S70608,mobile
U0466,P0090,click,2026-02-20 05:54:05,S93903,tablet
U0773,P0022,click,2026-03-09 04:56:53,S10075,web
U0472,P0271,purchase,2026-04-16 14:22:55,S82130,tablet
U0744,P0207,purchase,2026-04-12 18:55:12,S56391,tablet
U0592,P0368,purchase,2026-02-21 19:03:32,S63435,mobile
U0516,P0440,purchase,2026-02-05 01:19:33,S37117,mobile
U0615,P0189,add_to_cart,2026-02-03 22:00:19,S64055,web
U0385,P0154,add_to_cart,2026-01-23 11:27:08,S73861,mobile
U0769,P0009,view,2026-03-16 23:14:43,S29289,web
U0886,P0303,view,2026-04-13 10:59:40,S61951,mobile
U0146,P0009,view,2026-03-17 09:12:30,S73802,web
U0478,P0365,purchase,2026-03-08 07:27:09,S70725,mobile
U0426,P0492,click,2026-02-20 05:17:55,S93889,mobile
U0303,P0192,click,2026-03-05 16:56:00,S60666,tablet
U0894,P0222,click,2026-04-06 10:42:08,S56500,tablet
U0565,P0245,click,2026-03-22 02:28:00,S56200,web
U0199,P0159,view,2026-01-21 03:41:17,S29128,tablet
U0729,P0288,add_to_cart,2026-01-27 00:53:55,S76782,mobile
U0646,P0267,add_to_cart,2026-01-23 16:19:27,S62876,web
U0818,P0314,purchase,2026-03-05 22:38:16,S52800,web
U0377,P0027,click,2026-03-17 17:44:59,S66807,tablet
U0038,P0342,click,2026-02-08 13:45:35,S53273,tablet
U0732,P0226,add_to_cart,2026-02-07 05:10:39,S35733,mobile
U0632,P0197,add_to_cart,2026-03-11 08:01:06,S15490,mobile
U0311,P0007,view,2026-02-13 15:13:57,S84618,mobile
U0428,P0410,view,2026-03-15 19:55:03,S84473,web
U0939,P0108,click,2026-01-28 05:56:56,S14910,web
U0745,P0248,click,2026-02-17 17:03:01,S31706,tablet
U0506,P0059,click,2026-04-15 16:44:01,S54923,tablet
U0746,P0191,purchase,2026-02-22 21:00:34,S83212,tablet
U0911,P0462,add_to_cart,2026-04-10 11:53:19,S79036,mobile
U0684,P0350,add_to_cart,2026-04-06 08:55:51,S39648,mobile
U0445,P0248,add_to_cart,2026-03-03 18:31:34,S49396,web
U0997,P0371,purchase,2026-01-26 21:32:34,S49366,web
U0110,P0422,view,2026-04-01 08:08:31,S38698,mobile
U0476,P0464,view,2026-02-01 19:44:28,S76301,web
U0423,P0381,purchase,2026-03-14 20:37:41,S53412,web
U0084,P0125,view,2026-04-09 17:31:08,S96885,mobile
U0794,P0161,click,2026-03-16 14:46:45,S66645,mobile
U0425,P0243,click,2026-03-03 13:29:06,S25496,web
U0242,P0250,purchase,2026-03-11 21:25:25,S38053,web
U0441,P0435,view,2026-02-25 08:51:21,S90028,mobile
U0345,P0082,add_to_cart,2026-04-05 13:43:14,S20863,mobile
U0085,P0043,click,2026-02-08 19:40:27,S66169,web
U0919,P0048,view,2026-01-26 00:04:33,S71762,mobile
U0034,P0069,add_to_cart,2026-03-07 13:00:25,S97301,tablet
U0090,P0021,view,2026-02-28 12:01:12,S23103,mobile
U0597,P0043,click,2026-04-08 00:00:27,S35198,mobile
U0919,P0201,purchase,2026-02-02 09:43:59,S87774,web
U0631,P0429,click,2026-04-08 10:21:22,S28168,mobile
U0474,P0311,add_to_cart,2026-02-09 23:25:40,S77487,mobile
U0509,P0311,view,2026-04-18 10:19:44,S14198,web
U0873,P0174,view,2026-04-18 17:12:32,S69311,web
U0975,P0261,add_to_cart,2026-02-26 23:47:34,S62572,web
U0827,P0477,view,2026-02-28 11:53:29,S37596,mobile
U0473,P0077,view,2026-01-24 02:53:34,S17700,tablet
U0897,P0061,view,2026-02-02 16:20:40,S26529,mobile
U0741,P0038,add_to_cart,2026-03-03 11:38:56,S85926,mobile
U0736,P0247,purchase,2026-03-13 04:27:51,S94451,tablet
U0966,P0344,add_to_cart,2026-04-20 07:38:15,S72026,tablet
U0035,P0187,view,2026-03-11 06:58:18,S55231,mobile
U0051,P0017,add_to_cart,,S75223,web
U0675,P0495,purchase,2026-04-20 11:46:52,S68931,mobile
U0836,P0168,purchase,2026-04-14 11:27:39,S84261,tablet
U0189,P0004,view,2026-02-21 15:08:19,S22218,web
U0897,P0172,view,2026-01-25 05:06:34,S41460,tablet
U0619,P0254,add_to_cart,2026-02-14 06:34:20,S64771,mobile
U0790,P0005,add_to_cart,2026-03-04 22:23:13,S58892,web
U0003,P0054,purchase,2026-03-25 07:20:38,S37664,mobile
U0341,P0349,add_to_cart,2026-03-28 14:13:28,S79302,tablet
U0628,P0475,view,2026-03-16 01:26:07,S69631,tablet
U0606,P0281,add_to_cart,2026-03-29 16:37:06,S15834,web
U0341,P0010,purchase,2026-04-05 22:49:47,S18231,web
U0850,P0450,purchase,2026-03-20 22:09:51,S84959,mobile
U0946,P0162,view,2026-03-18 09:38:14,S49358,tablet
U0873,P0020,view,2026-04-15 21:06:04,S43310,web
U0272,P0003,view,2026-01-25 08:04:31,S68884,mobile
U0407,P0002,purchase,2026-01-26 02:46:15,S45865,tablet
,P0461,purchase,2026-01-22 18:16:05,S93888,web
U0788,P0308,click,2026-03-24 21:07:24,S37972,tablet
U0678,P0283,add_to_cart,2026-02-03 08:33:00,S60990,tablet
U0744,P0169,view,2026-03-30 23:53:16,S36248,mobile
U0702,P0220,click,2026-03-03 23:33:03,S42190,web
U0022,P0051,view,2026-02-22 06:09:14,S96174,web
U0688,P0132,purchase,2026-02-09 15:31:35,S36750,tablet
U0168,P0186,click,2026-02-25 11:16:05,S81082,tablet
U0562,P0328,click,2026-01-29 05:39:50,S25917,mobile
U0977,P0123,click,2026-02-23 06:30:58,S24859,web
U0346,P0063,purchase,2026-03-26 04:26:43,S73077,tablet
U0630,P0143,click,2026-03-06 03:21:02,S56299,mobile
U0398,P0413,view,,S12389,tablet
U0824,P0497,click,2026-01-28 05:54:31,S29111,web
U0165,P0268,view,2026-03-22 22:59:41,S56056,mobile
U0349,P0437,purchase,2026-03-16 03:46:15,S77163,web
U0218,P0086,view,2026-04-09 23:12:36,S73363,tablet
U0766,P0358,click,2026-02-18 23:55:17,S74798,tablet
U0790,P0235,purchase,2026-03-02 23:23:37,S58348,mobile
U0922,P0022,click,2026-03-18 06:50:52,S10487,tablet
U0364,P0009,add_to_cart,2026-04-13 12:19:57,S64464,tablet
U0858,P0004,add_to_cart,2026-03-20 03:06:10,S27574,mobile
U0609,P0267,click,2026-04-05 04:56:35,S72053,web
U0567,P0283,add_to_cart,2026-02-04 22:45:12,S14257,tablet
U0325,P0126,add_to_cart,2026-03-29 15:29:49,S48463,mobile
U0880,P0055,click,2026-02-27 04:59:06,S43853,web
U0157,P0144,add_to_cart,2026-03-13 02:42:31,S79594,web
U0077,P0256,add_to_cart,2026-02-27 14:48:49,S12979,mobile
U0292,P0168,view,2026-01-31 05:00:12,S78806,tablet
U0614,P0437,click,2026-03-07 04:07:40,S22472,web
U0787,P0171,add_to_cart,2026-02-04 06:38:56,S85551,mobile
U0597,P0410,click,2026-02-18 01:47:12,S46243,web
U0862,P0390,click,2026-03-31 21:01:15,S81573,web
U0929,P0283,add_to_cart,2026-02-01 14:41:47,S15339,web
U0941,P0450,purchase,2026-01-31 23:57:11,S53681,web
U0759,P0027,view,2026-01-28 03:26:02,S87110,mobile
U0110,P0457,purchase,2026-01-25 17:05:02,S57333,web
U0555,P0055,add_to_cart,2026-02-09 21:30:44,S83556,mobile
U0084,P0172,view,2026-02-12 23:36:38,S84581,tablet
U0888,P0054,click,2026-03-21 07:57:08,S26601,mobile
U0756,P0491,view,2026-03-13 00:11:32,S99313,tablet
U0897,P0140,view,2026-03-24 19:56:10,S41183,mobile
U0441,P0109,purchase,2026-02-13 19:12:57,S48365,web
U0140,P0208,purchase,2026-04-04 10:28:24,S45305,mobile
U0632,P0439,click,2026-04-20 15:17:59,S43423,tablet
U0620,P0255,click,2026-02-03 14:45:55,S87429,mobile
U0765,P0130,view,2026-04-03 06:42:44,S93993,tablet
U0123,P0496,view,2026-02-05 01:27:49,S40258,mobile
U0763,P0024,click,2026-04-17 14:22:16,S27427,mobile
U0284,P0492,click,2026-04-03 00:06:09,S95439,mobile
U0735,P0057,click,2026-03-13 03:53:38,S54742,mobile
U0458,P0074,view,2026-04-12 04:29:13,S58333,web
U0421,P0194,add_to_cart,2026-03-17 07:20:17,S93237,mobile
U0212,P0200,add_to_cart,2026-02-13 08:50:20,S74213,web
U0972,P0141,purchase,2026-01-26 09:10:44,S10400,web
U0475,P0082,click,2026-01-27 16:42:08,S78718,web
U0209,P0212,click,2026-02-25 05:07:21,S47151,web
U0182,P0219,click,2026-03-21 19:16:54,S18558,tablet
U0466,P0179,add_to_cart,2026-04-12 08:10:01,S68896,mobile
U0705,P0443,add_to_cart,2026-03-22 14:13:16,S45342,mobile
,P0113,purchase,2026-02-06 00:37:27,S40726,tablet
U0498,P0197,view,2026-03-31 18:33:27,S94133,mobile
U0113,P0138,add_to_cart,2026-03-27 09:16:38,S22954,web
U0883,P0338,add_to_cart,2026-03-12 00:44:20,S18253,tablet
U0981,P0454,click,2026-02-19 10:17:48,S43043,mobile
U0776,P0491,view,2026-04-10 18:05:47,S79248,mobile
U0153,P0491,click,2026-03-02 20:09:57,S65014,tablet
U0350,P0001,purchase,2026-02-13 06:49:19,S24216,tablet
U0314,P0370,purchase,2026-02-21 09:54:03,S86833,mobile
U0644,P0206,add_to_cart,2026-02-01 13:49:57,S71846,tablet
U0201,P0456,view,2026-03-02 01:40:03,S54059,web
U0483,P0389,view,2026-03-29 12:08:23,S74638,mobile
U0442,P0491,click,2026-04-18 02:46:36,S23525,tablet
,P0071,view,2026-03-13 01:35:51,S36864,web
,P0274,click,2026-02-02 19:58:21,S67839,tablet
U0139,P0114,view,2026-02-16 13:30:11,S22695,mobile
U0263,P0006,purchase,2026-02-04 10:12:34,S94281,tablet
U0912,P0231,view,2026-01-31 12:24:31,S41025,tablet
U0122,P0048,add_to_cart,2026-04-06 19:32:51,S92458,mobile
U0046,P0244,add_to_cart,2026-03-30 06:04:53,S96153,tablet
U0747,P0004,purchase,2026-02-16 14:59:36,S53351,mobile
U0091,P0258,view,2026-04-03 10:06:34,S10012,web
U0714,P0179,add_to_cart,2026-03-18 20:15:13,S31534,mobile
U0757,P0050,click,2026-04-15 10:01:18,S35237,mobile
U0843,P0081,view,2026-01-25 06:31:53,S35671,mobile
U0203,P0068,add_to_cart,2026-03-19 02:13:51,S96725,web
U0232,P0317,view,2026-01-24 04:17:30,S36760,web
U0643,P0388,add_to_cart,2026-04-17 15:43:19,S30175,tablet
,P0427,view,2026-03-21 13:45:56,S10999,mobile
U0384,P0018,view,2026-04-17 15:18:16,S24224,mobile
U0783,P0081,view,2026-01-29 05:35:50,S64401,mobile
U0446,P0118,view,2026-02-23 18:56:31,S82744,tablet
U0544,P0487,add_to_cart,2026-03-18 05:43:50,S87892,tablet
U0677,P0291,view,2026-03-18 15:28:10,S32562,tablet
U0857,P0407,purchase,2026-02-24 11:29:43,S44108,tablet
U0220,P0475,click,2026-02-14 14:46:31,S48736,web
U0792,P0275,purchase,2026-01-31 21:10:05,S25118,tablet
U0130,P0462,click,2026-02-18 19:25:32,S24832,tablet
U0491,P0203,view,2026-01-26 18:51:29,S33565,tablet
U0897,P0119,view,,S76639,tablet
U0557,P0453,click,2026-02-19 19:37:28,S82388,mobile
U0348,P0269,click,2026-02-22 09:30:28,S53525,tablet
U0140,P0424,view,2026-01-25 15:34:22,S74291,mobile
U0144,P0412,view,2026-04-19 23:09:54,S21715,tablet
U0152,P0320,purchase,2026-01-29 15:22:08,S93080,tablet
U0083,P0378,add_to_cart,2026-03-19 05:59:38,S99304,web
U0868,P0173,click,2026-01-24 00:25:11,S13581,tablet
U0708,P0013,click,2026-01-30 11:44:30,S31616,tablet
U0828,P0327,click,2026-01-30 06:55:58,S73016,mobile
U0450,P0402,add_to_cart,2026-01-27 22:58:06,S89281,mobile
U0737,P0077,add_to_cart,2026-03-01 13:48:02,S98103,mobile
U0814,P0469,add_to_cart,2026-02-26 09:29:44,S30876,mobile
U0559,P0417,view,2026-04-06 20:59:07,S80780,web
U0295,P0252,click,2026-02-08 06:23:52,S47876,tablet
U0637,P0404,click,2026-03-01 13:48:54,S71456,mobile
U0520,P0223,purchase,2026-01-23 01:36:26,S88539,mobile
U0003,P0339,add_to_cart,2026-02-20 13:45:31,S55265,tablet
U0350,P0046,add_to_cart,2026-03-27 10:00:55,S79472,mobile
U0415,P0194,click,2026-02-19 15:02:09,S29565,web
U0524,P0117,add_to_cart,2026-03-08 01:47:02,S57999,web
U0842,P0088,purchase,2026-01-25 20:07:02,S15161,tablet
U0482,P0028,purchase,2026-02-15 08:45:08,S63763,tablet
U0877,P0315,purchase,2026-04-09 12:55:40,S12227,tablet
U0798,P0326,view,2026-02-05 02:20:56,S17957,web
U0822,P0025,click,2026-03-11 09:12:16,S79281,mobile
U0912,P0285,click,2026-02-22 22:46:35,S43903,tablet
U0182,P0281,purchase,2026-03-24 09:03:58,S77589,mobile
U0388,P0368,view,2026-03-28 23:35:00,S18410,web
U0275,P0125,view,2026-04-16 02:23:09,S28546,tablet
U0410,P0317,add_to_cart,2026-02-10 18:59:43,S84897,tablet
U0686,P0342,add_to_cart,2026-03-13 10:50:05,S30787,mobile
U0249,P0451,purchase,2026-02-05 13:24:28,S79248,web
U0220,P0054,add_to_cart,2026-02-21 02:59:29,S70550,mobile
U0842,P0200,add_to_cart,2026-04-10 14:11:42,S30535,web
U0969,P0385,add_to_cart,2026-02-26 01:32:26,S34456,web
U0808,P0118,add_to_cart,2026-03-04 19:47:13,S99546,mobile
U0301,P0099,click,2026-04-15 03:04:49,S71581,web
U0316,P0211,add_to_cart,2026-02-26 18:40:37,S85459,tablet
,P0470,click,2026-02-17 03:58:02,S58283,mobile
U0570,P0358,view,2026-02-24 12:04:17,S27596,web
U0625,P0426,click,2026-04-16 12:22:35,S14920,web
U0704,P0328,click,2026-02-26 08:41:42,S36822,mobile
U0214,P0497,add_to_cart,2026-02-13 19:09:31,S43779,tablet
U0323,P0453,click,2026-03-11 08:04:42,S28535,mobile
U0093,P0049,purchase,2026-03-28 16:58:58,S26223,tablet
U0050,P0311,view,2026-02-19 21:36:07,S21982,tablet
,P0102,purchase,2026-02-16 04:54:16,S63083,tablet
U0331,P0116,click,2026-03-13 01:15:55,S20071,mobile
U0941,P0385,purchase,2026-03-02 14:10:31,S22492,web
U0984,P0257,purchase,2026-03-31 19:05:43,S11098,mobile
U0934,P0095,view,2026-01-23 01:04:13,S86820,mobile
U0343,P0399,purchase,2026-02-03 20:00:55,S26765,tablet
U0537,P0474,click,2026-02-20 13:44:12,S53758,web
U0653,P0360,purchase,2026-02-22 10:19:38,S88128,mobile
U0984,P0372,purchase,2026-01-20 22:36:43,S99144,mobile
U0402,P0189,add_to_cart,2026-02-06 02:06:34,S19994,web
U0619,P0037,click,2026-03-28 23:16:32,S85370,web
U0112,P0277,add_to_cart,2026-02-17 08:25:23,S62035,tablet
U0489,P0176,click,2026-04-05 05:04:17,S63382,mobile
U0175,P0418,view,2026-02-16 22:05:04,S88900,tablet
U0152,P0038,view,2026-03-18 10:00:47,S53934,web
U0429,P0040,click,2026-02-21 01:19:41,S48528,mobile
U0533,P0275,purchase,2026-01-25 13:21:21,S92638,mobile
U0797,P0406,add_to_cart,2026-02-19 17:55:36,S61838,web
U0446,P0495,click,2026-03-27 03:29:40,S25271,tablet
U0132,,click,2026-01-25 07:01:28,S17259,tablet
U0907,P0105,add_to_cart,2026-03-10 14:29:04,S89616,mobile
U0838,P0447,click,2026-03-10 05:36:24,S99772,web
U0075,P0165,view,2026-02-01 06:23:24,S38652,web
U0920,P0175,add_to_cart,2026-01-26 15:38:53,S76725,tablet
U0188,P0224,click,2026-03-23 22:48:20,S73605,web
U0782,P0288,view,2026-04-09 07:40:37,S78746,web
U0298,P0384,click,2026-02-03 08:48:52,S49846,tablet
U0006,P0407,purchase,2026-02-13 12:28:26,S49117,mobile
U0489,P0442,view,2026-03-13 01:40:45,S37782,mobile
U0661,P0192,click,2026-01-26 03:43:51,S97428,web
U0463,P0354,click,2026-04-07 01:43:44,S76505,web
U0579,P0298,click,2026-02-26 10:24:15,S85246,mobile
U0958,P0009,purchase,2026-02-21 21:13:21,S31705,web
U0775,P0307,purchase,2026-04-09 20:51:06,S59265,tablet
U0304,P0426,purchase,2026-01-31 19:00:47,S48738,mobile
U0549,P0402,add_to_cart,2026-04-04 13:59:04,S93463,tablet
U0255,P0076,add_to_cart,2026-04-02 03:44:53,S48588,mobile
U0791,P0257,add_to_cart,2026-04-02 22:31:45,S35487,mobile
U0912,P0098,click,2026-02-12 08:07:12,S48591,mobile
U0795,P0497,purchase,2026-03-12 20:31:53,S83380,mobile
U0418,,click,2026-04-01 17:13:14,S30316,web
U0656,P0061,purchase,2026-03-14 01:06:40,S94139,web
U0179,,view,2026-02-28 20:26:57,S39898,tablet
U0622,P0113,add_to_cart,2026-04-15 21:55:57,S57422,tablet
U0250,P0461,view,2026-04-14 20:25:51,S12293,web
U0848,P0002,add_to_cart,2026-03-13 04:17:20,S28672,tablet
U0580,P0313,purchase,2026-03-04 01:05:24,S81991,mobile
U0416,P0303,add_to_cart,2026-03-30 05:20:16,S66904,tablet
U0273,P0048,purchase,2026-04-03 13:46:24,S55182,web
U0646,P0038,view,2026-01-21 20:27:15,S73167,web
U0101,P0345,view,2026-02-13 19:14:32,S51116,tablet
U0345,P0473,click,2026-02-21 06:59:31,S45002,web
U0555,P0077,view,2026-04-05 11:18:49,S76719,web
U0642,P0461,click,2026-01-23 05:58:47,S72707,mobile
U0002,P0004,purchase,2026-04-06 14:13:26,S61024,mobile
U0057,P0060,purchase,2026-03-25 07:21:24,S19837,mobile
U0685,P0099,add_to_cart,2026-01-23 01:44:40,S18679,web
U0541,P0029,add_to_cart,2026-01-30 10:40:08,S92557,tablet
U0075,P0440,add_to_cart,2026-01-26 16:29:53,S63449,mobile
U0884,P0323,view,2026-04-04 16:08:26,S94157,web
U0643,P0074,click,2026-03-08 08:01:42,S93558,web
U0277,P0009,purchase,2026-03-17 16:07:04,S88490,web
U0401,P0084,click,2026-03-18 05:05:14,S62850,web
U0688,P0067,view,2026-03-05 00:42:30,S82805,mobile
U0764,P0447,purchase,2026-04-10 17:15:46,S60393,mobile
U0165,P0290,click,2026-02-22 00:49:39,S62072,tablet
U0691,P0274,add_to_cart,2026-01-28 07:06:34,S36009,mobile
U0465,P0119,click,2026-02-05 11:26:22,S56907,tablet
U0953,P0088,view,2026-03-05 14:36:40,S24249,web
U0558,P0475,click,2026-03-20 00:23:14,S36858,mobile
U0695,,click,2026-04-07 05:56:54,S10060,web
U0116,P0113,purchase,2026-02-19 18:41:18,S97770,web
U0136,P0240,purchase,2026-03-30 20:52:41,S55215,web
U0125,P0098,view,2026-03-18 02:42:23,S97539,tablet
U0304,,add_to_cart,2026-04-05 01:47:26,S32111,tablet
U0331,P0025,view,2026-03-11 10:42:17,S76881,mobile
U0997,P0419,click,2026-03-16 10:01:36,S47324,mobile
,P0232,view,2026-04-17 09:06:24,S23318,web
U0482,P0274,click,2026-02-07 16:51:53,S75491,tablet
U0526,P0088,view,2026-01-29 00:30:36,S31165,tablet
U0095,P0450,purchase,2026-04-05 19:31:26,S33906,mobile
U0644,P0100,add_to_cart,2026-03-27 15:17:12,S32494,tablet
U0560,P0175,purchase,2026-04-17 22:04:54,S67400,mobile
U0777,P0219,view,2026-03-30 08:50:54,S25071,tablet
U0182,P0279,add_to_cart,2026-03-13 01:03:41,S54364,mobile
U0587,P0385,purchase,2026-01-22 17:56:35,S87150,tablet
U0737,P0326,purchase,2026-03-12 04:19:56,S69450,web
U0717,P0032,purchase,2026-03-24 08:35:26,S63095,tablet
U0799,P0414,view,2026-01-21 13:17:32,S10295,web
U0554,P0074,click,2026-04-14 06:13:25,S33651,mobile
U0645,P0179,add_to_cart,2026-04-16 05:47:48,S21296,web
U0696,,add_to_cart,2026-01-21 12:11:55,S80657,web
U0960,P0054,add_to_cart,2026-03-12 20:43:56,S29705,tablet
U0075,P0268,view,2026-01-29 20:46:32,S28185,web
U0582,P0204,purchase,2026-04-06 01:26:08,S83076,tablet
U0548,P0396,add_to_cart,2026-02-19 15:39:15,S91715,tablet
U0555,P0148,click,2026-02-09 04:37:09,S14952,web
U0818,P0018,view,2026-04-14 19:44:38,S66773,tablet
U0613,P0367,add_to_cart,2026-03-25 10:37:35,S94983,mobile
U0306,P0452,add_to_cart,2026-04-08 18:38:55,S82553,tablet
U0068,P0332,click,2026-02-25 12:37:33,S69226,tablet
U0559,P0260,purchase,2026-01-24 23:50:30,S67855,mobile
U0366,P0473,view,2026-02-19 19:48:19,S62645,web
U0400,P0245,view,2026-03-30 23:54:38,S34479,mobile
U0957,P0316,purchase,2026-02-24 13:51:06,S20222,tablet
U0066,P0369,purchase,2026-03-24 22:13:30,S79756,web
U0394,P0278,view,2026-04-09 20:55:13,S67208,tablet
U0510,P0368,view,2026-02-05 11:39:18,S77648,tablet
U0201,P0253,click,2026-04-12 19:22:28,S51714,tablet
U0537,P0001,purchase,2026-04-12 06:46:50,S99435,tablet
U0812,P0122,add_to_cart,2026-01-26 09:48:21,S13918,tablet
U0917,P0445,add_to_cart,2026-03-10 13:52:10,S91204,web
U0703,P0234,click,2026-01-23 04:32:41,S32009,web
U0922,P0278,view,2026-03-04 13:38:10,S45169,web
U0187,P0479,purchase,2026-03-19 21:36:43,S61651,mobile
U0144,P0181,add_to_cart,2026-02-12 23:14:23,S42325,tablet
U0975,P0069,add_to_cart,2026-03-11 08:05:23,S35502,tablet
U0984,P0462,click,2026-03-04 14:44:31,S31551,web
U0082,P0351,add_to_cart,2026-02-12 19:24:26,S54287,tablet
U0955,P0248,view,2026-03-04 14:09:57,S31978,tablet
U0176,P0207,view,2026-04-18 08:05:33,S55000,tablet
U0623,P0401,add_to_cart,2026-02-02 08:08:21,S76123,mobile
U0574,P0364,purchase,2026-03-08 13:19:06,S13363,tablet
U0502,P0266,add_to_cart,2026-03-10 20:20:27,S52516,mobile
U0625,P0165,purchase,2026-04-17 10:27:37,S44302,mobile
U0008,,add_to_cart,2026-04-10 22:41:21,S25725,tablet
U0916,P0263,click,2026-02-03 17:31:14,S88512,web
U0169,P0025,view,2026-03-27 12:08:47,S86280,mobile
U0276,P0407,click,2026-01-31 13:15:39,S37549,web
U0315,P0046,add_to_cart,2026-02-26 16:31:04,S24093,web
U0848,P0168,view,2026-02-02 07:53:09,S32742,web
U0635,,view,2026-03-14 17:19:31,S78750,mobile
U0244,P0409,purchase,2026-03-18 11:33:11,S16002,mobile
U0983,P0318,add_to_cart,2026-02-08 23:25:20,S24300,web
U0974,P0395,click,2026-01-24 12:53:01,S33242,web
U0393,P0316,click,2026-04-19 21:32:39,S78645,web
U0575,P0031,view,2026-03-22 00:14:41,S45609,web
U0133,P0121,add_to_cart,2026-03-12 05:55:37,S27937,web
U0571,P0415,purchase,2026-03-14 02:07:30,S52526,tablet
U0519,P0213,purchase,2026-03-29 16:06:00,S46639,web
U0884,P0086,view,2026-03-24 12:18:07,S76874,web
,P0458,add_to_cart,2026-03-30 23:01:00,S54503,tablet
U0603,P0217,add_to_cart,2026-03-01 22:20:32,S47753,mobile
U0515,P0066,add_to_cart,2026-04-08 04:19:12,S20876,tablet
U0439,P0171,click,2026-02-06 00:13:40,S15164,mobile
U0160,P0411,add_to_cart,2026-03-08 23:16:16,S40090,tablet
U0663,P0450,view,2026-01-29 08:36:28,S27187,tablet
U0899,P0423,click,2026-03-02 11:33:19,S19075,mobile
U0006,P0166,add_to_cart,2026-03-22 01:13:48,S78391,mobile
U0649,P0325,purchase,2026-04-01 06:37:54,S99390,mobile
U0291,P0156,add_to_cart,2026-03-27 19:06:25,S90859,web
U0396,P0301,purchase,2026-02-07 18:11:21,S39109,web
U0460,P0461,purchase,2026-02-26 23:24:58,S64169,mobile
U0765,,view,2026-03-07 18:45:43,S31981,web
U0295,P0108,click,2026-03-28 07:57:11,S32658,tablet
U0557,P0414,click,2026-02-06 06:55:59,S18246,mobile
U0205,P0311,view,2026-04-12 00:15:28,S92170,web
U0640,P0048,click,2026-03-09 00:17:43,S21776,tablet
U0251,P0213,add_to_cart,2026-03-23 05:49:51,S36733,tablet
U0567,P0238,add_to_cart,2026-01-23 19:23:17,S31634,web
U0414,P0266,click,2026-04-15 16:36:12,S33192,mobile
U0922,P0180,purchase,,S44123,tablet
U0997,P0186,add_to_cart,2026-03-22 04:56:22,S59664,mobile
U0884,P0293,click,2026-03-02 05:11:10,S91082,mobile
U0524,P0419,purchase,2026-03-09 23:56:43,S82587,mobile
